issue_date,issue_time_utc,target_time_utc,target_time_local,lead_hours,lead_day,turbine,p10,p50,p90,wind_speed_100m,wind_direction_100m,wind_speed_10m,wind_gusts_10m,temperature_2m,surface_pressure,weather_source,model_version
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-10T19:00:00+00:00,2026-02-11T00:00:00+05:00,1,1,t1,0.8964,0.9611,0.9902,11.97,72.0,6.71,12.1,1.5,945.4,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-10T20:00:00+00:00,2026-02-11T01:00:00+05:00,2,1,t1,0.7573,0.9238,0.9901,10.69,72.0,6.0,12.9,0.8,945.2,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-10T21:00:00+00:00,2026-02-11T02:00:00+05:00,3,1,t1,0.5493,0.906,0.9882,8.57,72.0,4.43,12.4,0.0,945.9,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-10T22:00:00+00:00,2026-02-11T03:00:00+05:00,4,1,t1,0.431,0.8541,0.9876,7.12,74.0,3.52,12.3,-0.3,945.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-10T23:00:00+00:00,2026-02-11T04:00:00+05:00,5,1,t1,0.312,0.7574,0.957,4.85,68.0,2.06,12.4,0.1,946.5,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-11T00:00:00+00:00,2026-02-11T05:00:00+05:00,6,1,t1,0.1848,0.4852,0.8131,4.09,98.0,2.17,9.9,0.6,947.1,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-11T01:00:00+00:00,2026-02-11T06:00:00+05:00,7,1,t1,0.01,0.1043,0.3546,2.27,68.0,0.67,4.6,-0.5,947.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-11T02:00:00+00:00,2026-02-11T07:00:00+05:00,8,1,t1,0.01,0.0899,0.2507,2.44,118.0,1.46,4.7,-0.5,949.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-11T03:00:00+00:00,2026-02-11T08:00:00+05:00,9,1,t1,0.01,0.113,0.3741,4.85,202.0,3.51,3.5,1.5,949.6,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
2026-02-10,2026-02-10T18:00:00+00:00,2026-02-11T04:00:00+00:00,2026-02-11T09:00:00+05:00,10,1,t1,0.01,0.1437,0.3902,3.22,234.0,1.59,3.4,6.0,949.7,open-meteo/previous-runs (best_match + GFS/ICON/ECMWF),power_model_v1@2026-01-31
